organizationSlug,branchCode,orderNumber,userEmail,serviceType,status,subtotal,tax,discount,total,tableLabel,notes,metadata
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00678,waiter@nimbus.demo,DINE_IN,CLOSED,120900.00,21800.00,0.00,142700.00,RB-14,,"{""createdAt"": ""2026-05-28T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00679,cashier@nimbus.demo,DINE_IN,CLOSED,40500.00,6900.00,2000.00,45400.00,GC-11,,"{""createdAt"": ""2026-05-28T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00680,waiter@nimbus.demo,DINE_IN,CLOSED,33000.00,5900.00,0.00,38900.00,GC-13,,"{""createdAt"": ""2026-05-28T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00681,cashier@nimbus.demo,DINE_IN,CLOSED,177100.00,31900.00,0.00,209000.00,GC-12,,"{""createdAt"": ""2026-05-28T07:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00682,waiter@nimbus.demo,DINE_IN,CLOSED,133600.00,24000.00,0.00,157600.00,EV-01,,"{""createdAt"": ""2026-05-28T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00683,supervisor@nimbus.demo,DINE_IN,CLOSED,75600.00,13600.00,0.00,89200.00,EV-09,,"{""createdAt"": ""2026-05-28T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00684,waiter@nimbus.demo,DINE_IN,NEW,114500.00,20600.00,0.00,135100.00,EV-11,,"{""createdAt"": ""2026-05-28T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00685,cashier@nimbus.demo,DINE_IN,CLOSED,33000.00,5900.00,0.00,38900.00,TD-10,,"{""createdAt"": ""2026-05-29T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00686,waiter@nimbus.demo,TAKEAWAY,SENT,220000.00,39600.00,0.00,259600.00,,,"{""createdAt"": ""2026-05-29T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00687,supervisor@nimbus.demo,DINE_IN,READY,137000.00,24700.00,0.00,161700.00,TD-20,,"{""createdAt"": ""2026-05-29T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00688,waiter@nimbus.demo,DINE_IN,CLOSED,128000.00,23000.00,0.00,151000.00,TD-19,,"{""createdAt"": ""2026-05-29T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00689,cashier@nimbus.demo,DINE_IN,CLOSED,119900.00,20500.00,6000.00,134400.00,RB-12,,"{""createdAt"": ""2026-05-29T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00690,cashier@nimbus.demo,DINE_IN,CLOSED,53800.00,9700.00,0.00,63500.00,RB-14,,"{""createdAt"": ""2026-05-29T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00691,supervisor@nimbus.demo,DINE_IN,CLOSED,103700.00,18700.00,0.00,122400.00,RB-16,,"{""createdAt"": ""2026-05-29T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00692,supervisor@nimbus.demo,TAKEAWAY,SERVED,195200.00,35100.00,0.00,230300.00,,,"{""createdAt"": ""2026-05-29T07:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00693,cashier@nimbus.demo,DINE_IN,CLOSED,106600.00,19200.00,0.00,125800.00,GC-05,,"{""createdAt"": ""2026-05-29T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00694,supervisor@nimbus.demo,TAKEAWAY,CLOSED,88200.00,15100.00,4400.00,98900.00,,,"{""createdAt"": ""2026-05-29T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00695,cashier@nimbus.demo,DINE_IN,CLOSED,164700.00,28200.00,8200.00,184700.00,GC-03,,"{""createdAt"": ""2026-05-29T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00696,cashier@nimbus.demo,DINE_IN,CLOSED,259300.00,46700.00,0.00,306000.00,GC-07,,"{""createdAt"": ""2026-05-29T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00697,waiter@nimbus.demo,DINE_IN,CLOSED,478000.00,86000.00,0.00,564000.00,EV-11,,"{""createdAt"": ""2026-05-29T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00698,supervisor@nimbus.demo,TAKEAWAY,READY,359900.00,61500.00,18000.00,403400.00,,,"{""createdAt"": ""2026-05-29T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00699,waiter@nimbus.demo,DINE_IN,CLOSED,219800.00,39600.00,0.00,259400.00,EV-03,,"{""createdAt"": ""2026-05-29T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00700,cashier@nimbus.demo,DINE_IN,READY,148800.00,26800.00,0.00,175600.00,EV-06,,"{""createdAt"": ""2026-05-29T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00701,waiter@nimbus.demo,DINE_IN,SENT,210000.00,37800.00,0.00,247800.00,TD-17,,"{""createdAt"": ""2026-05-30T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00702,waiter@nimbus.demo,TAKEAWAY,CLOSED,146000.00,26300.00,0.00,172300.00,,,"{""createdAt"": ""2026-05-30T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00703,waiter@nimbus.demo,DINE_IN,READY,30000.00,5400.00,0.00,35400.00,TD-17,,"{""createdAt"": ""2026-05-30T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00704,supervisor@nimbus.demo,DINE_IN,CLOSED,48000.00,8600.00,0.00,56600.00,TD-02,,"{""createdAt"": ""2026-05-30T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00705,supervisor@nimbus.demo,TAKEAWAY,CLOSED,64000.00,10900.00,3200.00,71700.00,,,"{""createdAt"": ""2026-05-30T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00706,cashier@nimbus.demo,DINE_IN,NEW,143400.00,25800.00,0.00,169200.00,RB-10,,"{""createdAt"": ""2026-05-30T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00707,cashier@nimbus.demo,DINE_IN,CLOSED,53800.00,9700.00,0.00,63500.00,RB-16,,"{""createdAt"": ""2026-05-30T10:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00708,waiter@nimbus.demo,DINE_IN,SENT,178300.00,32100.00,0.00,210400.00,RB-08,,"{""createdAt"": ""2026-05-30T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00709,cashier@nimbus.demo,DINE_IN,CLOSED,67200.00,12100.00,0.00,79300.00,RB-03,,"{""createdAt"": ""2026-05-30T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00710,cashier@nimbus.demo,DINE_IN,CLOSED,244400.00,44000.00,0.00,288400.00,RB-14,,"{""createdAt"": ""2026-05-30T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00711,waiter@nimbus.demo,DINE_IN,SENT,213500.00,38400.00,0.00,251900.00,GC-07,,"{""createdAt"": ""2026-05-30T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00712,supervisor@nimbus.demo,DINE_IN,CLOSED,98500.00,17700.00,0.00,116200.00,GC-16,,"{""createdAt"": ""2026-05-30T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00713,supervisor@nimbus.demo,DINE_IN,SERVED,106700.00,19200.00,0.00,125900.00,GC-05,,"{""createdAt"": ""2026-05-30T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00714,cashier@nimbus.demo,DINE_IN,NEW,48600.00,8300.00,2400.00,54500.00,GC-16,,"{""createdAt"": ""2026-05-30T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00715,cashier@nimbus.demo,DINE_IN,NEW,151000.00,27200.00,0.00,178200.00,GC-02,,"{""createdAt"": ""2026-05-30T17:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00716,waiter@nimbus.demo,DINE_IN,CLOSED,68400.00,12300.00,0.00,80700.00,EV-08,,"{""createdAt"": ""2026-05-30T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00717,supervisor@nimbus.demo,DINE_IN,CLOSED,108000.00,18500.00,5400.00,121100.00,EV-08,,"{""createdAt"": ""2026-05-30T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00718,cashier@nimbus.demo,DINE_IN,CLOSED,172800.00,31100.00,0.00,203900.00,EV-02,,"{""createdAt"": ""2026-05-30T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00719,waiter@nimbus.demo,DINE_IN,CLOSED,295100.00,53100.00,0.00,348200.00,EV-06,,"{""createdAt"": ""2026-05-30T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00720,waiter@nimbus.demo,DINE_IN,CLOSED,52000.00,9400.00,0.00,61400.00,EV-02,,"{""createdAt"": ""2026-05-30T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00721,supervisor@nimbus.demo,TAKEAWAY,SENT,144000.00,25900.00,0.00,169900.00,,,"{""createdAt"": ""2026-05-31T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00722,cashier@nimbus.demo,DINE_IN,SENT,92300.00,16600.00,0.00,108900.00,RB-08,,"{""createdAt"": ""2026-05-31T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00723,cashier@nimbus.demo,TAKEAWAY,SENT,140400.00,24000.00,7000.00,157400.00,,,"{""createdAt"": ""2026-05-31T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00724,cashier@nimbus.demo,DINE_IN,SENT,127500.00,23000.00,0.00,150500.00,EV-04,,"{""createdAt"": ""2026-05-31T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00725,cashier@nimbus.demo,DINE_IN,CLOSED,210000.00,37800.00,0.00,247800.00,TD-14,,"{""createdAt"": ""2026-06-01T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00726,supervisor@nimbus.demo,DINE_IN,NEW,36000.00,6500.00,0.00,42500.00,TD-22,,"{""createdAt"": ""2026-06-01T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00727,supervisor@nimbus.demo,DINE_IN,NEW,79500.00,14300.00,0.00,93800.00,RB-04,,"{""createdAt"": ""2026-06-01T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00728,supervisor@nimbus.demo,DINE_IN,CLOSED,32000.00,5800.00,0.00,37800.00,RB-04,,"{""createdAt"": ""2026-06-01T10:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00729,supervisor@nimbus.demo,DINE_IN,CLOSED,95600.00,17200.00,0.00,112800.00,GC-01,,"{""createdAt"": ""2026-06-01T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00730,waiter@nimbus.demo,DINE_IN,SERVED,140100.00,25200.00,0.00,165300.00,GC-15,,"{""createdAt"": ""2026-06-01T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00731,waiter@nimbus.demo,DINE_IN,CLOSED,212300.00,38200.00,0.00,250500.00,EV-02,,"{""createdAt"": ""2026-06-01T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00732,waiter@nimbus.demo,DINE_IN,CLOSED,276000.00,49700.00,0.00,325700.00,EV-08,,"{""createdAt"": ""2026-06-01T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00733,supervisor@nimbus.demo,DINE_IN,SERVED,168000.00,30200.00,0.00,198200.00,TD-01,,"{""createdAt"": ""2026-06-02T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00734,cashier@nimbus.demo,TAKEAWAY,SENT,152000.00,27400.00,0.00,179400.00,,,"{""createdAt"": ""2026-06-02T07:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00735,cashier@nimbus.demo,DINE_IN,CLOSED,52000.00,9400.00,0.00,61400.00,TD-18,,"{""createdAt"": ""2026-06-02T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00736,waiter@nimbus.demo,TAKEAWAY,CLOSED,164500.00,28100.00,8200.00,184400.00,,,"{""createdAt"": ""2026-06-02T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00737,supervisor@nimbus.demo,DINE_IN,SENT,53800.00,9700.00,0.00,63500.00,RB-04,,"{""createdAt"": ""2026-06-02T09:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00738,supervisor@nimbus.demo,DINE_IN,READY,205000.00,36900.00,0.00,241900.00,RB-11,,"{""createdAt"": ""2026-06-02T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00739,supervisor@nimbus.demo,TAKEAWAY,CLOSED,49700.00,8900.00,0.00,58600.00,,,"{""createdAt"": ""2026-06-02T17:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00740,cashier@nimbus.demo,DINE_IN,CLOSED,91900.00,16500.00,0.00,108400.00,GC-02,,"{""createdAt"": ""2026-06-02T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00741,waiter@nimbus.demo,DINE_IN,CLOSED,24900.00,4500.00,0.00,29400.00,GC-10,,"{""createdAt"": ""2026-06-02T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00742,waiter@nimbus.demo,DINE_IN,CLOSED,393200.00,70800.00,0.00,464000.00,EV-11,,"{""createdAt"": ""2026-06-02T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00743,supervisor@nimbus.demo,DINE_IN,READY,362300.00,65200.00,0.00,427500.00,EV-11,,"{""createdAt"": ""2026-06-02T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00744,waiter@nimbus.demo,DINE_IN,CLOSED,116400.00,21000.00,0.00,137400.00,EV-05,,"{""createdAt"": ""2026-06-02T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00745,waiter@nimbus.demo,DINE_IN,CLOSED,100000.00,17100.00,5000.00,112100.00,TD-19,,"{""createdAt"": ""2026-06-03T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00746,cashier@nimbus.demo,TAKEAWAY,CLOSED,144000.00,25900.00,0.00,169900.00,,,"{""createdAt"": ""2026-06-03T07:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00747,waiter@nimbus.demo,DINE_IN,CLOSED,140000.00,25200.00,0.00,165200.00,TD-04,,"{""createdAt"": ""2026-06-03T07:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00748,supervisor@nimbus.demo,DINE_IN,CLOSED,56000.00,10100.00,0.00,66100.00,TD-08,,"{""createdAt"": ""2026-06-03T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00749,waiter@nimbus.demo,DINE_IN,CLOSED,26800.00,4800.00,0.00,31600.00,RB-07,,"{""createdAt"": ""2026-06-03T09:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00750,supervisor@nimbus.demo,DINE_IN,CLOSED,189800.00,32500.00,9500.00,212800.00,RB-13,,"{""createdAt"": ""2026-06-03T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00751,cashier@nimbus.demo,DINE_IN,NEW,153500.00,27600.00,0.00,181100.00,RB-04,,"{""createdAt"": ""2026-06-03T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00752,waiter@nimbus.demo,DINE_IN,SERVED,19000.00,3400.00,0.00,22400.00,RB-16,,"{""createdAt"": ""2026-06-03T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00753,supervisor@nimbus.demo,DINE_IN,CLOSED,127300.00,22900.00,0.00,150200.00,GC-06,,"{""createdAt"": ""2026-06-03T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00754,supervisor@nimbus.demo,DINE_IN,CLOSED,78100.00,13400.00,3900.00,87600.00,GC-17,,"{""createdAt"": ""2026-06-03T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00755,waiter@nimbus.demo,DINE_IN,SENT,159800.00,27300.00,8000.00,179100.00,GC-04,,"{""createdAt"": ""2026-06-03T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00756,supervisor@nimbus.demo,TAKEAWAY,NEW,171600.00,29300.00,8600.00,192300.00,,,"{""createdAt"": ""2026-06-03T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00757,waiter@nimbus.demo,DINE_IN,CLOSED,101400.00,18300.00,0.00,119700.00,EV-08,,"{""createdAt"": ""2026-06-03T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00758,supervisor@nimbus.demo,DINE_IN,CLOSED,347900.00,62600.00,0.00,410500.00,EV-09,,"{""createdAt"": ""2026-06-03T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00759,waiter@nimbus.demo,DINE_IN,CLOSED,139200.00,25100.00,0.00,164300.00,EV-05,,"{""createdAt"": ""2026-06-03T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00760,supervisor@nimbus.demo,DINE_IN,SENT,293600.00,52800.00,0.00,346400.00,EV-05,,"{""createdAt"": ""2026-06-03T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00761,waiter@nimbus.demo,DINE_IN,CLOSED,132000.00,23800.00,0.00,155800.00,TD-08,,"{""createdAt"": ""2026-06-04T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00762,cashier@nimbus.demo,DINE_IN,NEW,57000.00,10300.00,0.00,67300.00,TD-22,,"{""createdAt"": ""2026-06-04T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00763,supervisor@nimbus.demo,DINE_IN,SERVED,52000.00,9400.00,0.00,61400.00,TD-22,,"{""createdAt"": ""2026-06-04T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00764,supervisor@nimbus.demo,DINE_IN,CLOSED,168000.00,30200.00,0.00,198200.00,TD-22,,"{""createdAt"": ""2026-06-04T17:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00765,supervisor@nimbus.demo,DINE_IN,CLOSED,198000.00,35600.00,0.00,233600.00,TD-02,,"{""createdAt"": ""2026-06-04T15:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00766,cashier@nimbus.demo,DINE_IN,CLOSED,158800.00,28600.00,0.00,187400.00,RB-05,,"{""createdAt"": ""2026-06-04T15:00:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00767,supervisor@nimbus.demo,DINE_IN,CLOSED,37000.00,6700.00,0.00,43700.00,RB-04,,"{""createdAt"": ""2026-06-04T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00768,supervisor@nimbus.demo,DINE_IN,CLOSED,160200.00,28800.00,0.00,189000.00,RB-13,,"{""createdAt"": ""2026-06-04T09:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00769,supervisor@nimbus.demo,DINE_IN,NEW,92300.00,16600.00,0.00,108900.00,RB-10,,"{""createdAt"": ""2026-06-04T15:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,ROOFTOP_BAR,ORD-ROOFTOP_BAR-00770,waiter@nimbus.demo,DINE_IN,CLOSED,174900.00,29900.00,8700.00,196100.00,RB-10,,"{""createdAt"": ""2026-06-04T09:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00771,waiter@nimbus.demo,DINE_IN,READY,93000.00,16700.00,0.00,109700.00,GC-16,,"{""createdAt"": ""2026-06-04T17:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00772,waiter@nimbus.demo,DINE_IN,SERVED,32000.00,5800.00,0.00,37800.00,GC-18,,"{""createdAt"": ""2026-06-04T10:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00773,cashier@nimbus.demo,DINE_IN,CLOSED,103600.00,18600.00,0.00,122200.00,GC-07,,"{""createdAt"": ""2026-06-04T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00774,waiter@nimbus.demo,TAKEAWAY,CLOSED,64400.00,11600.00,0.00,76000.00,,,"{""createdAt"": ""2026-06-04T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,GARDEN_CAFE,ORD-GARDEN_CAFE-00775,cashier@nimbus.demo,DINE_IN,SENT,54100.00,9700.00,0.00,63800.00,GC-01,,"{""createdAt"": ""2026-06-04T15:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00776,waiter@nimbus.demo,DINE_IN,CLOSED,49600.00,8900.00,0.00,58500.00,EV-05,,"{""createdAt"": ""2026-06-04T10:45:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00777,supervisor@nimbus.demo,DINE_IN,CLOSED,94400.00,17000.00,0.00,111400.00,EV-03,,"{""createdAt"": ""2026-06-04T10:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00778,cashier@nimbus.demo,DINE_IN,CLOSED,318600.00,57300.00,0.00,375900.00,EV-12,,"{""createdAt"": ""2026-06-04T17:20:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00779,supervisor@nimbus.demo,DINE_IN,CLOSED,868300.00,156300.00,0.00,1024600.00,EV-09,,"{""createdAt"": ""2026-06-04T15:10:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,EVENTS_KITCHEN,ORD-EVENTS_KITCHEN-00780,cashier@nimbus.demo,DINE_IN,CLOSED,186600.00,31900.00,9300.00,209200.00,EV-02,,"{""createdAt"": ""2026-06-04T07:30:00Z"", ""demoSource"": ""generated-pack""}"
nimbus,TAPAS_DOWNTOWN,ORD-TAPAS_DOWNTOWN-00781,supervisor@nimbus.demo,DINE_IN,CLOSED,88000.00,15800.00,0.00,103800.00,TD-19,,"{""createdAt"": ""2026-06-05T07:20:00Z"", ""demoSource"": ""generated-pack""}"
